label	expression_WT	expression_std_WT	expression_reps_WT	expression_pvalue_WT	expression_qvalue_WT	library_WT	expression_log2_WT	group_name_WT	plot_color_WT	variant_WT	expression_MUT	expression_std_MUT	expression_reps_MUT	expression_pvalue_MUT	expression_qvalue_MUT	library_MUT	expression_log2_MUT	group_name_MUT	plot_color_MUT	variant_MUT	wt_vs_mut_log2	wt_vs_mut_pvalue	wt_vs_mut_qvalue	expression_POLY	expression_SEM_POLY	expression_log2_POLY	autonomous_activity	crx_bound	nrl_bound	mef2d_bound	binding_group
chr1-188262342-188262506_CPPP	17.929599580575548	2.415867253559396	3.0	3.0260292089502693e-06	0.0002384610230725237	1	4.164351826119877	Strong enhancer	#1f78b4	WT	5.755636275913428	0.320411719526321	3.0	3.4260304217305997e-05	0.0003416790090717633	1.0	2.5252260606975394	Weak enhancer	#a6cee3	MUT-allCrxSites	1.639125765422338	0.001577970818673384	0.008858308286801658	32.86512887697881	2.611342973838021	5.038924644952036	True	True	True	True	All three
chr1-188412539-188412703_UPPE	0.8987411877451033	0.1914783642062492	3.0	0.2404677691711309	0.2723035492121616	1	-0.15241802772757593	Inactive	#33a02c	WT	0.7645166512968489	0.06590913041442342	3.0	0.023241324543232973	0.036871632699445836	1.0	-0.38549433573562586	NaN	grey	MUT-allCrxSites	0.23307630800804993	0.36472654028362694	0.45062561211364993	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-189719413-189719577_CPPN	8.646125718443049	2.2881764692441773	3.0	0.0005306380767485823	0.00190926439740302	1	3.112220664443009	Strong enhancer	#1f78b4	WT	17.039401426429432	3.6001614141624274	3.0	1.3464950662644738e-05	0.00023199289546714435	1.0	4.0908874169004985	Strong enhancer	#1f78b4	MUT-allCrxSites	-0.9786667524574897	0.024931612043711974	0.053459915660943054	0.14882406356645808	0.0044365800946394975	-2.6544985819158877	False	True	False	False	CRX only
chr1-190452553-190452717_CBPE	0.3749146215336029	0.14777202750440388	3.0	0.024222365599147103	0.03810108358478408	1	-1.4115230635081066	Silencer	#e31a1c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2572070502829478	1.0732602089684142	1.7080578845131191	True	True	False	False	CRX only
chr1-191075649-191075813_UPRE	0.12431908495461425	0.046416635550615586	3.0	0.004182871382759986	0.009583919321700314	1	-2.9963219541884825	Silencer	#e31a1c	WT	0.013793804378654342	0.008536249363733064	3.0	0.004694035531723183	0.010475500836115757	1.0	-6.078863085786815	Silencer	#e31a1c	MUT-allCrxSites	3.0825411315983327	0.006878711597180395	0.02217918184661945	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-191397371-191397535_CSPP	0.8673152701412173	0.11921564722218388	3.0	0.2744790356695474	0.3074139618973705	1	-0.20370913967465556	Inactive	#33a02c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-191817830-191817994_UPPE	3.1376359397922586	1.1720853855190885	3.0	0.03014972642463074	0.04553243321495443	1	1.6501376959106215	Weak enhancer	#a6cee3	WT	2.721127943243534	0.9325665962710744	3.0	0.052114810548094366	0.07088734983154772	1.0	1.4447348768143844	NaN	grey	MUT-allCrxSites	0.20540281909623714	0.664756626061242	0.7249874932363295	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-191884957-191885121_UPRE	0.6315242152874286	0.33348508030114754	3.0	0.13666714178478573	0.16399374701933725	1	-0.6608073825011974	Inactive	#33a02c	WT	1.393146840973612	0.0840185994720013	3.0	0.011823231894187436	0.02159356980066832	1.0	0.47938252360767875	NaN	grey	MUT-allCrxSites	-1.1401899061088763	0.0838918033798271	0.1363676207383768	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-194619462-194619626_CPPP	1.1115713996413366	0.17318914484187026	3.0	0.2823172119896488	0.31575124198097765	1	0.15389792448633713	Inactive	#33a02c	WT	1.0023401940947645	0.2859093195302532	3.0	0.8281530568822432	0.8444912482887024	1.0	0.004810851332909931	Inactive	#33a02c	MUT-allCrxSites	0.1490870731534272	0.5285424597333924	0.6053708733198576	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-194619741-194619905_CSPP	5.679128639314051	0.28282399885099385	3.0	0.00012669475825543091	0.0007114739520255332	1	2.5059236031804693	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-195040593-195040757_CPPN	0.34508692054999845	0.14604884927712067	3.0	0.025701121699207505	0.04004709627490777	1	-1.530793675239578	Silencer	#e31a1c	WT	0.3928575173317337	0.0853796267939872	3.0	0.0019573232888983267	0.0052242382286142456	1.0	-1.344254283013219	Silencer	#e31a1c	MUT-allCrxSites	-0.18653939222635918	0.526891095729411	0.60365566704882	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-21218235-21218399_UPCQ	0.07196005329579976	0.02940991299354078	3.0	0.005494290358716321	0.011854153390641544	1	-3.7767494064129976	Silencer	#e31a1c	WT	0.1000795937794724	0.05021955501964191	3.0	0.010820145808273174	0.02021470691813803	1.0	-3.306436323409709	Silencer	#e31a1c	MUT-allCrxSites	-0.47031308300328867	0.45502155005130157	0.5378025790365384	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-34706456-34706620_CPPN	0.8653126088304864	0.1399007434548565	3.0	0.2252442667083151	0.256758166959182	1	-0.20704037960259253	Inactive	#33a02c	WT	1.0675272696009066	0.21497426840931075	3.0	0.5674314513723897	0.5992185823258078	1.0	0.09562372710486088	Inactive	#33a02c	MUT-allCrxSites	-0.3026641067074534	0.24456235115871183	0.3245392850682398	0.4870702522694602	0.3140833613010053	-1.0084783287372117	False	True	False	False	CRX only
chr1-34859824-34859988_CPCE	0.7355072464988953	0.20660539964519475	3.0	0.08243910192350333	0.1052828806977366	1	-0.4412283748718739	Inactive	#33a02c	WT	0.9928867459342556	0.24053269646006145	3.0	0.8203332732585412	0.8372276103086641	1.0	-0.008846629807968095	Inactive	#33a02c	MUT-allCrxSites	-0.4323817450639058	0.21686941503468307	0.2949724729969138	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-36547306-36547470_CSPE	1.9210799466909676	1.0120846674309711	3.0	0.183010555596091	0.2131649480858758	1	0.9426683445902645	Inactive	#33a02c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-39417769-39417933_UPCE	2.8668531322783317	0.5675100890899986	3.0	0.016329746646562622	0.027954804889610583	1	1.519971143021989	Weak enhancer	#a6cee3	WT	2.911174827235566	0.5750254170752566	3.0	0.0004339352858143168	0.001636021112870134	1.0	1.5420969677669496	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.0221258247449605	0.9277982596833552	0.9424489699708738	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-39446293-39446457_CPPE	12.327364380510705	0.9292911176857536	3.0	0.00024504220304880867	0.0011039530178590658	1	3.6239095031722144	Strong enhancer	#1f78b4	WT	3.0287660802078684	0.7033223747866375	3.0	0.0011272203016499975	0.003386592493769711	1.0	1.599206411536019	Weak enhancer	#a6cee3	MUT-allCrxSites	2.024703091636195	0.004690650752151709	0.017380654911655625	0.9147636695586542	0.29588759722688274	-0.11284337392714174	False	True	True	False	CRX+NRL
chr1-39963923-39964087_UPPE	3.617472687886105	1.0053558847889037	3.0	0.0024165213944808733	0.0061722732961049746	1	1.8553808822337223	Weak enhancer	#a6cee3	WT	4.971014282267401	0.6564143873392673	3.0	3.4763392378269984e-05	0.00034173338888004865	1.0	2.3138304405832293	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.45844955834950696	0.14560133647221557	0.21310691694031106	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-4357766-4357930_CPPP	31.750387913394245	3.2584972482013934	3.0	1.4962946951675659e-06	0.0007192688599670491	1	4.988747751087362	Strong enhancer	#1f78b4	WT	1.7506026743472336	0.2621902300818616	3.0	0.03717672882928712	0.053795465226485005	1.0	0.8086755576118942	Inactive	#33a02c	MUT-allCrxSites	4.180072193475468	2.803744524778138e-05	0.0022003787030458826	52.66637000831341	3.861955295316252	5.719084026065625	True	True	True	False	CRX+NRL
chr1-44584098-44584262_CPPE	1.1172125508030941	0.5316174092065531	3.0	0.9883422820414012	0.98957745256676	1	0.16119444296102012	Inactive	#33a02c	WT	2.3069053314523065	0.1597325542289815	3.0	0.00035228955450987903	0.001417117898350618	1.0	1.2065840469273261	Weak enhancer	#a6cee3	MUT-allCrxSites	-1.045389603966306	0.08389799763172905	0.1363212185121759	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr1-45795401-45795565_CPPP	1.136174087377743	0.5482545581132316	3.0	0.9169580468986476	0.9264012886594786	1	0.18545313001837394	Inactive	#33a02c	WT	NaN	NaN	0.0	NaN	NaN	1.0	NaN	NaN	grey	MUT-allCrxSites	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-52252645-52252809_UPPE	6.596021100374767	1.0566241964723369	3.0	1.4067286266452515e-05	0.00023561479122939804	1	2.721814719338375	Weak enhancer	#a6cee3	WT	1.1131447089091049	0.058188266596714076	3.0	0.341297715800334	0.37542748738036735	1.0	0.15593662699304164	Inactive	#33a02c	MUT-allCrxSites	2.5658780923453333	0.0011705891191115022	0.007567366891916861	1.5989911244626651	0.2027674880853979	0.6861563678705482	True	False	False	True	MEF2D only
chr1-52330633-52330797_CPPE	8.826734494501544	0.930802034803742	3.0	0.00023038986782195298	0.0010567596322711146	1	3.142043239356295	Strong enhancer	#1f78b4	WT	2.3423696255421933	0.9641167247933374	3.0	0.06387328010080122	0.0845837072850004	1.0	1.2285845320407935	NaN	grey	MUT-allCrxSites	1.9134587073155014	0.019909611076931174	0.04558069653785177	7.239597042465235	0.6778200535481897	2.857900807404349	True	True	True	False	CRX+NRL
chr1-52435883-52436047_CPPN	2.7443827944722656	0.6847147262871951	3.0	0.023812128593234304	0.03757875973331493	1	1.4570073212464827	Weak enhancer	#a6cee3	WT	3.2372411264700243	0.425921136296859	3.0	0.002995834269312041	0.007317568766556392	1.0	1.6952104158475692	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.23820309460108646	0.32809584413628495	0.4133059686647776	0.0	0.0	-6.643856189774724	False	True	False	True	CRX+MEF2D
chr1-52844865-52845029_CSPP	3.287894217026192	0.4554722035925024	3.0	0.004767645796717982	0.010624976052305671	1	1.717602606523577	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2870461220099587	0.09914117408212378	-1.7512411408681172	False	True	False	False	CRX only
chr1-56973434-56973598_CPCQ	1.3385553963542238	0.182193094572918	3.0	0.10263907566504443	0.12755585230658445	1	0.4217542440343278	Inactive	#33a02c	WT	1.37931864518381	0.5551465435782187	3.0	0.3130895824753642	0.3472592577201375	1.0	0.46500135016348443	Inactive	#33a02c	MUT-allCrxSites	-0.04324710612915661	0.8910728480780029	0.9143749623059841	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-58392333-58392497_UPCP	0.30722916463022565	0.23797625967894795	3.0	0.05667932343044443	0.07616927809061963	1	-1.6979247188337094	NaN	grey	WT	NaN	NaN	0.0	NaN	NaN	1.0	NaN	NaN	grey	MUT-allCrxSites	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-58954225-58954389_UPRE	0.4470062768871641	0.12225944365947425	3.0	0.01863292439108357	0.030843136207967883	1	-1.1584091492773723	Silencer	#e31a1c	WT	0.16702835760160187	0.06113296724213081	3.0	0.007432753529061628	0.015126691877307048	1.0	-2.5732233623668477	Silencer	#e31a1c	MUT-allCrxSites	1.4148142130894754	0.019464027236034468	0.04479580227225763	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-58970035-58970199_CPNE	3.9715456198025767	0.5272675598864363	3.0	0.0001599920798033806	0.0008251952013034878	1	1.9900637872478126	Weak enhancer	#a6cee3	WT	3.5888356930597936	0.42131824191418027	3.0	0.000619157201541564	0.0021198637235116087	1.0	1.8439178133428913	Weak enhancer	#a6cee3	MUT-allCrxSites	0.14614597390492134	0.38523078227681606	0.47062440524726845	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-59208019-59208183_CPPE	2.1018977746755407	0.2681484864184075	3.0	0.0005454169825397388	0.001943528120881041	1	1.0723787199920818	Weak enhancer	#a6cee3	WT	3.0005237055400227	0.40297300483945786	3.0	0.00015617917274788273	0.0008151501448415549	1.0	1.585695062177697	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.5133163421856153	0.02909990176959611	0.06025752746379691	0.0	0.0	-6.643856189774724	False	True	False	True	CRX+MEF2D
chr1-60569823-60569987_CPRE	0.06059855591264415	0.02674128924913984	3.0	0.002885977749517525	0.007117955383237941	1	-4.020959660317009	Silencer	#e31a1c	WT	0.4567194584658398	0.1424618839363317	3.0	0.018307647234802382	0.030388418597270383	1.0	-1.127464470120618	Silencer	#e31a1c	MUT-allCrxSites	-2.893495190196391	0.0033044356540397795	0.013721275668203274	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr1-64122412-64122576_UPPP	1.1653136428887816	0.1459019543444777	3.0	0.10884953783457213	0.1341296407000226	1	0.22195580757209502	Inactive	#33a02c	WT	1.578357964102925	0.2077102200589428	3.0	0.002868141876724173	0.007088513111266375	1.0	0.6593381974847121	NaN	grey	MUT-allCrxSites	-0.43738238991261713	0.044373117198116305	0.08295384082201449	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-64568262-64568426_CPPE	31.69052276251623	1.8784616993015992	3.0	1.7311480453712272e-06	0.0005944020467213921	1	4.986025077079905	Strong enhancer	#1f78b4	WT	8.977148407801531	5.4773219658662615	3.0	0.01645457584729849	0.028098453320768685	1.0	3.166417944040237	Strong enhancer	#1f78b4	MUT-allCrxSites	1.8196071330396677	0.047277089410942885	0.08734241942021652	76.96371217990955	12.398367728391323	6.266293920136342	True	True	True	False	CRX+NRL
chr1-64570752-64570916_UPCE	12.121663086822776	0.6143040353671652	3.0	4.957427634814478e-05	0.00039717257734255327	1	3.5996347574042655	Strong enhancer	#1f78b4	WT	10.808903131203472	1.6245697148833171	3.0	9.020412446884414e-06	0.00021465902293155132	1.0	3.434281689860154	Strong enhancer	#1f78b4	MUT-allCrxSites	0.16535306754411172	0.2834987506146844	0.36726612658039665	1.3766834784244892	0.20405586947591084	0.47163851857738404	True	False	False	False	No binding
chr1-64956642-64956806_CSPP	1.382580069463133	0.2678693811032629	3.0	0.03341001923670338	0.04926440566589975	1	0.46840613688231164	NaN	grey	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-66322100-66322264_UPCP	1.3444891044135865	0.20345811468457145	3.0	0.013709438240987555	0.02432678834419608	1	0.42813070827886435	NaN	grey	WT	1.2743891668110334	0.218673224463242	3.0	0.1187907322086295	0.1449307232809345	1.0	0.35093753207280887	Inactive	#33a02c	MUT-allCrxSites	0.07719317620605548	0.6880955927296516	0.7444408894047844	0.12673746600446467	0.006255128625746715	-2.87051949998251	False	False	False	False	No binding
chr1-66339803-66339967_CPPE	0.18412100947901544	0.07920729715220512	3.0	0.014249083714980262	0.025099063912755633	1	-2.433459458181533	Silencer	#e31a1c	WT	0.0	0.0	3.0	NaN	NaN	1.0	-9.965784284662087	Silencer	#e31a1c	MUT-allCrxSites	7.532324826480554	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr1-66686456-66686620_CPPP	2.141210318554416	0.39543854738974216	3.0	0.0033948955563034306	0.008098889796104512	1	1.09910012837952	Weak enhancer	#a6cee3	WT	1.3829344043189895	0.1192632927622895	3.0	0.010810686491434669	0.020212745999349063	1.0	0.468775563779258	NaN	grey	MUT-allCrxSites	0.6303245646002621	0.039318543114905485	0.075482369463253	0.1333763350227606	0.050656607999843666	-2.8021211751902952	False	True	False	False	CRX only
chr1-66831299-66831463_CPPP	0.5624037726721829	0.04627456407467776	3.0	0.013044464944733256	0.023432265691081	1	-0.8277588705475645	NaN	grey	WT	0.7164963548322633	0.065340630086649	3.0	0.01188331383057136	0.021670367823807487	1.0	-0.47895659254680767	NaN	grey	MUT-allCrxSites	-0.3488022780007568	0.027459751558002458	0.057529132468554005	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr1-67026369-67026533_UPPE	3.2859928580399416	0.8537689114579855	3.0	0.001649193359401066	0.004564002578377043	1	1.7167683217417544	Weak enhancer	#a6cee3	WT	3.255924814085452	0.30786406089838403	3.0	0.0002938262232429875	0.0012400550088929245	1.0	1.7035104155894905	Weak enhancer	#a6cee3	MUT-allCrxSites	0.013257906152263965	0.9126845344720834	0.9297440584809075	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-72182623-72182787_CPPE	2.683917837570687	0.5902682223460528	3.0	0.007680189118046859	0.015460079183606054	1	1.4248779402989649	Weak enhancer	#a6cee3	WT	2.4461357522179283	0.16032431838244146	3.0	0.00173960127446276	0.004753987109916138	1.0	1.2910941355894467	Weak enhancer	#a6cee3	MUT-allCrxSites	0.13378380470951812	0.6335025527906294	0.6982764093119185	0.2281078124870916	0.031650774668612124	-2.070313137649646	False	True	False	False	CRX only
chr1-72220055-72220219_CPPE	15.418000817869439	1.5456182068507844	3.0	1.679579868162743e-05	0.00025151839334138025	1	3.946637373641592	Strong enhancer	#1f78b4	WT	4.9032283290065495	1.215388274960319	3.0	0.007164096883548582	0.01469817060145883	1.0	2.294026148983237	Weak enhancer	#a6cee3	MUT-allCrxSites	1.6526112246583549	0.006969109089839556	0.022287517578264398	2.1062605444544964	0.1638026231294366	1.0815172564938937	True	True	False	False	CRX only
chr1-73826292-73826456_CPPE	0.05555117699376394	0.051858609212140326	3.0	0.016168470616324388	0.027777640547773885	1	-4.144299138585346	Silencer	#e31a1c	WT	0.15762770918947036	0.09957160145829544	3.0	0.01836472924140666	0.03044112188394545	1.0	-2.6562832909417895	Silencer	#e31a1c	MUT-allCrxSites	-1.4880158476435565	0.11020199333425597	0.17051759536420363	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-74848757-74848921_CPPP	20.061322396378962	1.6534163174455594	3.0	3.8513554668831065e-06	0.0002230538039675553	1	4.326416715583489	Strong enhancer	#1f78b4	WT	4.940302275781323	0.7167183950813449	3.0	5.2222340169934195e-05	0.00040686027422507883	1.0	2.304891312905812	Weak enhancer	#a6cee3	MUT-allCrxSites	2.0215254026776774	0.0005016154731159484	0.004742985822908389	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-74850976-74851140_CSPP	12.880822257560382	1.395001594492317	3.0	2.399287604305517e-05	0.00030034832067439115	1	3.6872647858547096	Strong enhancer	#1f78b4	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-74854904-74855068_CSPP	4.651673207271158	2.0279413537115065	3.0	0.0231941281137482	0.03682106137476473	1	2.218059859176375	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr1-75239959-75240123_UPCE	0.0	0.0	3.0	NaN	NaN	1	-9.965784284662087	Silencer	#e31a1c	WT	0.6432896752192546	0.1348290670382517	3.0	0.06252412503291717	0.08309468317203009	1.0	-0.6342186192174637	Inactive	#33a02c	MUT-allCrxSites	-9.331565665444623	NaN	NaN	0.18144547091268315	0.07990663619343077	-2.3849945645979607	False	False	False	False	No binding
chr1-75436333-75436497_UPPQ	3.364834863903544	1.0106316352289286	3.0	0.0057400486788293	0.012301566651418835	1	1.7509643962544106	Weak enhancer	#a6cee3	WT	4.078834396039791	0.6473007319840474	3.0	4.121059471438236e-05	0.00036215599413534915	1.0	2.0285105931622165	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.2775461969078059	0.3287588336569919	0.4137426758402938	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr1-75909427-75909591_CPPN	0.0	0.0	3.0	NaN	NaN	1	-9.965784284662087	Silencer	#e31a1c	WT	0.6338800996514141	0.30110701749839025	3.0	0.16592508667160474	0.1950126874401966	1.0	-0.6554439376030652	Inactive	#33a02c	MUT-allCrxSites	-9.310340347059022	NaN	NaN	0.03205052398575572	0.00819784534640478	-4.5717324119591956	False	True	False	False	CRX only
chr1-76104384-76104548_CPPE	0.038495179502431184	0.05462966103868548	3.0	0.022314671338055186	0.03573172056030355	1	-4.662179610721148	Silencer	#e31a1c	WT	1.3625970778180003	0.3548424098787487	3.0	0.22585251713649035	0.2572684952310685	1.0	0.4474174129052542	Inactive	#33a02c	MUT-allCrxSites	-5.109597023626403	0.016860147095009454	0.04021836911903775	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
